5.850000e+00 2.447728e-02 8.376737e-01 2.332658e-02 7.982941e-01 1.008261e+01
5.880000e+00 2.436325e-02 8.423447e-01 2.322063e-02 8.028393e-01 1.008321e+01
5.910000e+00 2.425042e-02 8.470211e-01 2.311576e-02 8.073896e-01 1.008379e+01
5.940000e+00 2.413877e-02 8.517026e-01 2.301196e-02 8.119449e-01 1.008435e+01
5.970000e+00 2.402828e-02 8.563894e-01 2.290922e-02 8.165051e-01 1.008491e+01
6.000000e+00 2.391893e-02 8.610813e-01 2.280751e-02 8.210702e-01 1.008546e+01
6.030000e+00 2.381070e-02 8.657784e-01 2.270682e-02 8.256403e-01 1.008599e+01
6.060000e+00 2.370357e-02 8.704805e-01 2.260713e-02 8.302151e-01 1.008652e+01
6.090000e+00 2.359753e-02 8.751877e-01 2.250843e-02 8.347947e-01 1.008703e+01
6.120000e+00 2.349256e-02 8.798999e-01 2.241069e-02 8.393791e-01 1.008754e+01
6.150000e+00 2.338865e-02 8.846171e-01 2.231392e-02 8.439682e-01 1.008803e+01
6.180000e+00 2.328576e-02 8.893391e-01 2.221809e-02 8.485620e-01 1.008851e+01
6.210000e+00 2.318390e-02 8.940661e-01 2.212318e-02 8.531605e-01 1.008899e+01
6.240000e+00 2.308303e-02 8.987978e-01 2.202918e-02 8.577635e-01 1.008945e+01
6.270000e+00 2.298315e-02 9.035344e-01 2.193608e-02 8.623711e-01 1.008990e+01
6.300000e+00 2.288425e-02 9.082757e-01 2.184387e-02 8.669832e-01 1.009034e+01
6.330000e+00 2.278629e-02 9.130218e-01 2.175253e-02 8.715999e-01 1.009078e+01
6.360000e+00 2.268928e-02 9.177725e-01 2.166204e-02 8.762209e-01 1.009120e+01
6.390000e+00 2.259320e-02 9.225278e-01 2.157240e-02 8.808464e-01 1.009161e+01
6.420000e+00 2.249803e-02 9.272878e-01 2.148359e-02 8.854763e-01 1.009201e+01
6.450000e+00 2.240376e-02 9.320522e-01 2.139560e-02 8.901105e-01 1.009241e+01
6.480000e+00 2.231037e-02 9.368212e-01 2.130842e-02 8.947490e-01 1.009279e+01
6.510000e+00 2.221785e-02 9.415947e-01 2.122203e-02 8.993917e-01 1.009317e+01
6.540000e+00 2.212619e-02 9.463726e-01 2.113643e-02 9.040387e-01 1.009353e+01
6.570000e+00 2.203538e-02 9.511549e-01 2.105159e-02 9.086899e-01 1.009389e+01
6.600000e+00 2.194540e-02 9.559415e-01 2.096752e-02 9.133452e-01 1.009423e+01
6.630000e+00 2.185624e-02 9.607325e-01 2.088420e-02 9.180047e-01 1.009457e+01
6.660000e+00 2.176789e-02 9.655277e-01 2.080162e-02 9.226682e-01 1.009490e+01
6.690000e+00 2.168033e-02 9.703272e-01 2.071976e-02 9.273357e-01 1.009522e+01
6.720000e+00 2.159356e-02 9.751308e-01 2.063863e-02 9.320073e-01 1.009553e+01
6.750000e+00 2.150757e-02 9.799386e-01 2.055820e-02 9.366828e-01 1.009583e+01
6.780000e+00 2.142234e-02 9.847505e-01 2.047846e-02 9.413623e-01 1.009612e+01
6.810000e+00 2.133786e-02 9.895665e-01 2.039942e-02 9.460456e-01 1.009641e+01
6.840000e+00 2.125412e-02 9.943866e-01 2.032106e-02 9.507328e-01 1.009668e+01
6.870000e+00 2.117111e-02 9.992106e-01 2.024336e-02 9.554238e-01 1.009695e+01
6.900000e+00 2.108882e-02 1.004039e+00 2.016632e-02 9.601186e-01 1.009721e+01
6.930000e+00 2.100724e-02 1.008871e+00 2.008993e-02 9.648171e-01 1.009746e+01
6.960000e+00 2.092636e-02 1.013706e+00 2.001419e-02 9.695193e-01 1.009770e+01
6.990000e+00 2.084617e-02 1.018546e+00 1.993908e-02 9.742252e-01 1.009793e+01
7.020000e+00 2.076666e-02 1.023389e+00 1.986459e-02 9.789347e-01 1.009816e+01
7.050000e+00 2.068783e-02 1.028237e+00 1.979071e-02 9.836479e-01 1.009837e+01
7.080000e+00 2.060965e-02 1.033088e+00 1.971745e-02 9.883646e-01 1.009858e+01
7.110000e+00 2.053213e-02 1.037942e+00 1.964478e-02 9.930848e-01 1.009878e+01
7.140000e+00 2.045525e-02 1.042800e+00 1.957270e-02 9.978084e-01 1.009897e+01
7.170000e+00 2.037901e-02 1.047662e+00 1.950121e-02 1.002536e+00 1.009916e+01
7.200000e+00 2.030339e-02 1.052528e+00 1.943029e-02 1.007266e+00 1.009933e+01
7.230000e+00 2.022840e-02 1.057397e+00 1.935994e-02 1.012000e+00 1.009950e+01
7.260000e+00 2.015401e-02 1.062269e+00 1.929015e-02 1.016737e+00 1.009966e+01
7.290000e+00 2.008022e-02 1.067145e+00 1.922091e-02 1.021478e+00 1.009981e+01
7.320000e+00 2.000703e-02 1.072025e+00 1.915222e-02 1.026222e+00 1.009995e+01
7.350000e+00 1.993443e-02 1.076908e+00 1.908406e-02 1.030969e+00 1.010009e+01
7.380000e+00 1.986240e-02 1.081794e+00 1.901644e-02 1.035719e+00 1.010022e+01
7.410000e+00 1.979095e-02 1.086683e+00 1.894934e-02 1.040473e+00 1.010034e+01
